pair,open_date,close_date,open_rate,close_rate,stake_amount,profit_abs,profit_ratio,exit_reason
ZEC/USDT,2021-07-20 23:40:00,2021-07-21 02:05:00,85.85,86.35,11.923574046022877,0.04552763625260686,0.003818287711124054,exit_signal
AAVE/USDT,2021-07-21 02:05:00,2021-07-21 02:40:00,222.47,224.86,11.938598165986235,0.10425116419794425,0.008732278509462017,exit_signal
ADA/USDT,2021-07-21 02:40:00,2021-07-21 02:55:00,1.0748,1.0712,11.97300105017156,-0.06400899147216818,-0.005346110904354343,exit_signal
DOGE/USDT,2021-07-20 20:40:00,2021-07-21 02:55:00,0.17369,0.17499,12.005707429167359,0.06575663303307869,0.005477114399216969,exit_signal
AAVE/USDT,2021-07-21 02:55:00,2021-07-21 03:05:00,225.16,224.73,11.973577771886655,-0.046790865809670595,-0.003907843311423019,exit_signal
LINK/USDT,2021-07-21 02:55:00,2021-07-21 03:05:00,13.954,13.9,11.973577771886655,-0.07023686648559649,-0.005865988247097625,exit_signal
DOGE/USDT,2021-07-21 03:05:00,2021-07-21 03:10:00,0.1739,0.1741,11.934958620229219,-0.010157411591684049,-0.0008510638297872011,exit_signal
UNI/USDT,2021-07-21 03:05:00,2021-07-21 03:10:00,14.478,14.525,11.934958620229219,0.01483585096617436,0.0012430584334853292,exit_signal
AAVE/USDT,2021-07-21 03:10:00,2021-07-21 03:15:00,224.16,225.57,11.9365025052228,0.05113430255482805,0.00428385974304067,exit_signal
DOGE/USDT,2021-07-21 03:15:00,2021-07-21 03:25:00,0.17483,0.17566,11.953376825065893,0.03278478362630735,0.00274272150088656,exit_signal
DOGE/USDT,2021-07-21 03:40:00,2021-07-21 03:50:00,0.17633,0.17589,11.964195803662575,-0.05375304939362285,-0.004492825951341212,exit_signal
SOL/USDT,2021-07-20 21:50:00,2021-07-21 04:00:00,23.662,24.13524,11.98437335914422,0.21547903299741333,0.01798000000000002,roi
BNB/USDT,2021-07-21 04:05:00,2021-07-21 04:10:00,272.53,273.55,12.017565378251826,0.0208981197815344,0.0017389645176679215,exit_signal
SOL/USDT,2021-07-21 04:00:00,2021-07-21 04:10:00,24.17,24.6534,12.017565378251826,0.21607582550096763,0.017979999999999982,roi
DOGE/USDT,2021-07-21 03:55:00,2021-07-21 04:15:00,0.17525,0.178755,11.946457297362679,0.21479730220658153,0.017980000000000048,roi
SOL/USDT,2021-07-21 04:10:00,2021-07-21 04:15:00,24.598,24.661,12.095766780195051,0.006756969319728804,0.0005586226522482474,exit_signal
UNI/USDT,2021-07-21 04:10:00,2021-07-21 04:20:00,14.83,15.1266,12.095766780195051,0.2174818867079068,0.017979999999999982,roi
AAVE/USDT,2021-07-21 04:15:00,2021-07-21 04:25:00,231.04,235.2,12.168879689798736,0.19455038540075717,0.015987534626038767,exit_signal
ADA/USDT,2021-07-21 04:15:00,2021-07-21 04:25:00,1.0983,1.117,12.168879689798736,0.18264620870656878,0.015009287080032723,exit_signal
BNB/USDT,2021-07-21 04:20:00,2021-07-21 04:25:00,276.57,279.62,12.240648712412344,0.11037296946704692,0.009016921575008175,exit_signal
AVAX/USDT,2021-07-21 04:25:00,2021-07-21 04:30:00,9.992,10.005,12.40154666839189,-0.008684309651595206,-0.0007002602081665433,exit_signal
ADA/USDT,2021-07-21 04:30:00,2021-07-21 04:35:00,1.1121,1.1129,12.398680846206863,-0.01588716860520266,-0.0012813595899650108,exit_signal
ETH/USDT,2021-07-21 04:25:00,2021-07-21 04:35:00,1853.56,1852.66,12.40154666839189,-0.030818669098857547,-0.002485066574591523,exit_signal
LINK/USDT,2021-07-21 04:25:00,2021-07-21 04:40:00,14.505,14.598,12.40154666839189,0.05463092916030583,0.004405170630816958,exit_signal
BNB/USDT,2021-07-21 04:40:00,2021-07-21 04:45:00,277.96,279.78,12.401296126387424,0.05631623272590913,0.004541157001007314,exit_signal
TRX/USDT,2021-07-21 04:35:00,2021-07-21 04:50:00,0.05278,0.05282,12.383267919764522,-0.015391102226914984,-0.001242895035998515,exit_signal
ZEC/USDT,2021-07-21 04:45:00,2021-07-21 04:50:00,90.27,90.14,12.419880483186974,-0.04270804365554462,-0.0034386839481554835,exit_signal
BNB/USDT,2021-07-21 04:50:00,2021-07-21 05:05:00,278.77,277.62,12.400707765045764,-0.07590645953006478,-0.006121139290454414,exit_signal
ETH/USDT,2021-07-21 04:50:00,2021-07-21 05:05:00,1864.96,1859.0,12.400707765045764,-0.06439170704379345,-0.005192583218943053,exit_signal
NEAR/USDT,2021-07-21 05:05:00,2021-07-21 05:10:00,1.7209,1.7182,12.35440937007639,-0.04407284244513787,-0.0035673775350108347,exit_signal
ADA/USDT,2021-07-21 05:10:00,2021-07-21 05:15:00,1.1131,1.1159,12.339865332069493,0.006330125868844322,0.0005129817626447881,exit_signal
DOGE/USDT,2021-07-21 04:35:00,2021-07-21 05:20:00,0.17997,0.17975,12.383267919764522,-0.03988902638465224,-0.0032212035339223093,exit_signal
UNI/USDT,2021-07-21 05:05:00,2021-07-21 05:25:00,15.421,15.544,12.35440937007639,0.07373309554341445,0.005968160300888471,exit_signal
DOGE/USDT,2021-07-21 05:25:00,2021-07-21 05:30:00,0.1801,0.18042,12.353122816428604,-0.002779281157811484,-0.00022498611882294868,exit_signal
AAVE/USDT,2021-07-21 05:40:00,2021-07-21 05:45:00,238.14,238.72,12.352205653646527,0.005349821496251184,0.0004331065759637712,exit_signal
AVAX/USDT,2021-07-21 05:40:00,2021-07-21 05:45:00,10.131,10.119,12.352205653646527,-0.039320761260498084,-0.003183298785904694,exit_signal
BNB/USDT,2021-07-21 05:40:00,2021-07-21 05:45:00,279.32,279.73,12.352205653646527,-0.00659135132706468,-0.0005336173564369721,exit_signal
SOL/USDT,2021-07-21 05:50:00,2021-07-21 05:55:00,25.137,25.241,12.338820097586392,0.02632104910183266,0.002133190118152492,exit_signal
LINK/USDT,2021-07-21 05:55:00,2021-07-21 06:00:00,14.469,14.477,12.347506043789997,-0.017874826290221458,-0.0014476466929296502,exit_signal
UNI/USDT,2021-07-21 05:55:00,2021-07-21 06:00:00,15.465,15.459,12.347506043789997,-0.029480718600769777,-0.0023875848690591804,exit_signal
DOGE/USDT,2021-07-21 06:05:00,2021-07-21 06:10:00,0.17962,0.18,12.331878713975968,0.0013991965715996271,0.00011346175258875109,exit_signal
DOGE/USDT,2021-07-21 06:15:00,2021-07-21 06:20:00,0.17956,0.1798,12.332340448844596,-0.008197750924338446,-0.0006647360213856637,exit_signal
DOGE/USDT,2021-07-21 06:30:00,2021-07-21 06:40:00,0.17957,0.17998,12.329635191039564,0.0034639978581492946,0.000280948933563478,exit_signal
UNI/USDT,2021-07-21 07:00:00,2021-07-21 07:05:00,15.703,15.66,12.330778310332752,-0.0583935341967309,-0.004735591925109805,exit_signal
SOL/USDT,2021-07-21 07:10:00,2021-07-21 07:15:00,25.344,25.85088,12.311508444047831,0.22136092182397946,0.017979999999999954,roi
DOGE/USDT,2021-07-21 07:10:00,2021-07-21 07:25:00,0.18002,0.18018,12.311508444047831,-0.013691611990325833,-0.001112098655704958,exit_signal
SOL/USDT,2021-07-21 07:15:00,2021-07-21 07:25:00,25.864,25.773,12.384557548249743,-0.06829941753053326,-0.00551488555521192,exit_signal
ADA/USDT,2021-07-21 07:30:00,2021-07-21 07:35:00,1.1315,1.1324,12.357500508507862,-0.014895620807381665,-0.0012053910737957376,exit_signal
AVAX/USDT,2021-07-21 07:30:00,2021-07-21 07:35:00,10.172,10.166,12.357500508507862,-0.031996839204982586,-0.0025892646480535023,exit_signal
SOL/USDT,2021-07-21 07:35:00,2021-07-21 07:50:00,25.576,25.618,12.34202599670378,-0.004436682319898296,-0.0003594776352831548,exit_signal
AVAX/USDT,2021-07-21 07:50:00,2021-07-21 07:55:00,10.144,10.163,12.340561891538215,-0.0015900152200550959,-0.00012884463722396235,exit_signal
BNB/USDT,2021-07-21 07:30:00,2021-07-21 08:25:00,279.94,279.17,12.357500508507862,-0.05867142066465192,-0.0047478388226047784,exit_signal
ADA/USDT,2021-07-21 08:25:00,2021-07-21 08:30:00,1.1275,1.1289,12.32067561769626,-0.009358249755205536,-0.0007595565410198955,exit_signal
AAVE/USDT,2021-07-21 08:05:00,2021-07-21 08:35:00,241.65,242.0,12.340037186515596,-0.006824936767961431,-0.0005530726256983476,exit_signal
DOGE/USDT,2021-07-21 07:35:00,2021-07-21 08:40:00,0.17913,0.1827126,12.34202599670378,0.22190962742073336,0.01797999999999995,roi
NEAR/USDT,2021-07-21 08:35:00,2021-07-21 08:40:00,1.7211,1.7235,12.315335166143617,-0.007474637798241906,-0.0006069374237406556,exit_signal
AVAX/USDT,2021-07-21 08:30:00,2021-07-21 08:50:00,10.071,10.112,12.317587395277044,0.02546075035324067,0.002067024128686364,exit_signal
AAVE/USDT,2021-07-21 08:50:00,2021-07-21 08:55:00,241.72,242.31,12.39450076033561,0.005433746672070191,0.0004383998014231482,exit_signal
AVAX/USDT,2021-07-21 08:55:00,2021-07-21 09:00:00,10.094,10.143,12.396293896737392,0.03532341998730664,0.002849514563106921,exit_signal
ADA/USDT,2021-07-21 09:05:00,2021-07-21 09:15:00,1.1301,1.1265,12.407950625333205,-0.06430263130017436,-0.0051823732413061215,exit_signal
AAVE/USDT,2021-07-21 09:15:00,2021-07-21 09:25:00,241.93,241.42,12.386730757004146,-0.050859169997397216,-0.004105939734634065,exit_signal
NEAR/USDT,2021-07-21 09:25:00,2021-07-21 09:30:00,1.7146,1.7184,12.369947230905007,0.002647714122094049,0.00021404409191649702,exit_signal
SOL/USDT,2021-07-21 08:40:00,2021-07-21 09:35:00,25.56,25.845,12.38609871271904,0.11319760284810666,0.009139084507042261,exit_signal
DOGE/USDT,2021-07-21 08:40:00,2021-07-21 09:45:00,0.17982,0.1834164,12.38609871271904,0.2227020548546883,0.017979999999999996,roi
LINK/USDT,2021-07-21 09:40:00,2021-07-21 09:45:00,14.49,14.532,12.40817618550517,0.0111134099748436,0.0008956521739130305,exit_signal
NEAR/USDT,2021-07-21 09:40:00,2021-07-21 09:45:00,1.7152,1.7186,12.40817618550517,-0.00024451746447759146,-1.9706156716506723e-05,exit_signal
SOL/USDT,2021-07-21 09:45:00,2021-07-21 09:55:00,25.69,25.996,12.485254598135638,0.12359575857805503,0.009899338263915819,exit_signal
DOGE/USDT,2021-07-21 09:55:00,2021-07-21 10:00:00,0.18638,0.18616,12.526041198466396,-0.03982283749189427,-0.003179203777229306,exit_signal
NEAR/USDT,2021-07-21 10:05:00,2021-07-21 10:15:00,1.7607,1.7529,12.512899662094071,-0.08040321554896793,-0.006425626171409115,exit_signal
SOL/USDT,2021-07-21 10:15:00,2021-07-21 10:25:00,26.303,26.2,12.48636660096291,-0.073819239841446,-0.005911987225791792,exit_signal
ADA/USDT,2021-07-21 10:20:00,2021-07-21 10:30:00,1.1411,1.1413,12.48636660096291,-0.022786442739326472,-0.0018249057926562281,exit_signal
LINK/USDT,2021-07-21 10:30:00,2021-07-21 10:35:00,14.685,14.696,12.454486725711256,-0.015589099115104402,-0.0012516853932584792,exit_signal
DOGE/USDT,2021-07-21 10:05:00,2021-07-21 10:50:00,0.18827,0.18474,12.512899662094071,-0.2594039013658567,-0.02073091836192705,exit_signal
SOL/USDT,2021-07-21 10:30:00,2021-07-21 10:55:00,25.944,25.955,12.454486725711256,-0.01963367455268556,-0.001576433857539345,exit_signal
DOGE/USDT,2021-07-21 11:00:00,2021-07-21 11:10:00,0.18528,0.18699,12.357259922950151,0.08921997688216737,0.007220045336787506,exit_signal
SOL/USDT,2021-07-21 11:00:00,2021-07-21 11:20:00,25.93,26.246,12.357259922950151,0.12572856698466592,0.010174469726185843,exit_signal
DOGE/USDT,2021-07-21 11:40:00,2021-07-21 11:45:00,0.1876,0.18851,12.428192942426206,0.03536933864622707,0.0028458955223881763,exit_signal
SOL/USDT,2021-07-21 11:50:00,2021-07-21 11:55:00,26.096,26.207,12.43986482417946,0.02798063862602966,0.002249271919068082,exit_signal
NEAR/USDT,2021-07-21 12:15:00,2021-07-21 12:20:00,1.7821,1.783,12.44909843492605,-0.01861741329831247,-0.0014954828573032375,exit_signal
SOL/USDT,2021-07-21 12:15:00,2021-07-21 12:20:00,26.155,26.218,12.44909843492605,0.005058175074285777,0.0004063085452111957,exit_signal
AAVE/USDT,2021-07-21 12:30:00,2021-07-21 13:30:00,247.39,246.64,12.44462388631212,-0.06257926938554051,-0.005028618780063866,exit_signal
AVAX/USDT,2021-07-21 13:30:00,2021-07-21 13:35:00,10.291,10.334,12.423972727414894,0.027012573100369162,0.0021742299096297016,exit_signal
AAVE/USDT,2021-07-21 13:50:00,2021-07-21 14:00:00,246.98,247.4,12.432886876538015,-0.003744263202999025,-0.0003011579885010286,exit_signal
SOL/USDT,2021-07-21 12:25:00,2021-07-21 14:15:00,26.103,26.289,12.44462388631212,0.06369770938981685,0.005118492127341683,exit_signal
AAVE/USDT,2021-07-21 14:25:00,2021-07-21 14:35:00,249.08,249.34,12.452671513779665,-0.0119197283696622,-0.0009572025052192431,exit_signal
NEAR/USDT,2021-07-21 14:25:00,2021-07-21 14:35:00,1.805,1.8035,12.452671513779665,-0.035243475029441196,-0.0028301939058170827,exit_signal
DOGE/USDT,2021-07-21 12:15:00,2021-07-21 14:50:00,0.19213,0.1959726,12.44909843492605,0.22383478985997052,0.01798000000000001,roi
DOGE/USDT,2021-07-21 14:50:00,2021-07-21 15:35:00,0.19543,0.1993386,12.510973137311753,0.22494729700886612,0.017980000000000065,roi
NEAR/USDT,2021-07-21 15:40:00,2021-07-21 15:50:00,1.7994,1.8016,12.585205745324679,-0.009798751388907487,-0.0007785928642881074,exit_signal
DOGE/USDT,2021-07-21 15:35:00,2021-07-21 15:55:00,0.19807,0.20145,12.585205745324679,0.18937726066453892,0.01504760943100921,exit_signal
ADA/USDT,2021-07-21 16:00:00,2021-07-21 16:05:00,1.1753,1.181,12.644466653385637,0.03597320101159367,0.00284497575087215,exit_signal
NEAR/USDT,2021-07-21 16:00:00,2021-07-21 16:10:00,1.7949,1.8063,12.644466653385637,0.05493992230008629,0.004344977436068905,exit_signal
DOGE/USDT,2021-07-21 16:00:00,2021-07-21 16:15:00,0.19866,0.2026332,12.644466653385637,0.2273475104278744,0.01798000000000005,roi
NEAR/USDT,2021-07-21 16:20:00,2021-07-21 16:25:00,1.8065,1.8078,12.74949266251969,-0.016333324588357775,-0.0012810960420702583,exit_signal
UNI/USDT,2021-07-21 16:40:00,2021-07-21 16:50:00,16.738,16.626,12.744102665405533,-0.11067832117660345,-0.008684669614051758,exit_signal
AVAX/USDT,2021-07-21 16:50:00,2021-07-21 17:45:00,10.554,10.576,12.707578819417252,0.0010475263950062604,8.243320068222864e-05,exit_signal
AAVE/USDT,2021-07-21 17:45:00,2021-07-21 18:10:00,253.98,259.0596,12.707924503127606,0.22848848256623433,0.01798,roi
SOL/USDT,2021-07-21 16:40:00,2021-07-21 21:55:00,27.191,25.936,12.744102665405533,-0.6131037765212362,-0.04810882277224078,exit_signal
AAVE/USDT,2021-07-21 18:10:00,2021-07-21 22:00:00,261.45,251.13,12.783325702374462,-0.5296477274317364,-0.04143270223752149,exit_signal
BNB/USDT,2021-07-21 21:55:00,2021-07-21 22:00:00,286.18,287.02,12.581001456122456,0.011729020855731208,0.0009322803829756623,exit_signal
ADA/USDT,2021-07-21 16:40:00,2021-07-21 22:20:00,1.2092,1.1569,12.744102665405533,-0.5761415735340105,-0.04520848494872644,exit_signal
LINK/USDT,2021-07-21 22:00:00,2021-07-21 22:30:00,15.032,15.121,12.410088282952373,0.048582787731965366,0.003914781798829192,exit_signal
ADA/USDT,2021-07-21 22:30:00,2021-07-21 22:35:00,1.1583,1.1586,12.235993883637699,-0.021306031307872984,-0.0017412587412587697,exit_signal
AAVE/USDT,2021-07-21 23:00:00,2021-07-21 23:05:00,255.88,256.08,12.228962893306102,-0.014909126403767039,-0.0012191652337033426,exit_signal
SOL/USDT,2021-07-21 22:20:00,2021-07-21 23:25:00,26.2,26.34,12.21996156368615,0.04079228390687014,0.00333816793893132,exit_signal
AVAX/USDT,2021-07-21 23:20:00,2021-07-21 23:30:00,10.382,10.352,12.224042881592858,-0.05973556073538088,-0.004886727027547617,exit_signal
SOL/USDT,2021-07-21 23:35:00,2021-07-21 23:40:00,26.342,26.482,12.21779160023945,0.040433459894559313,0.0033093918457216837,exit_signal
AAVE/USDT,2021-07-22 00:00:00,2021-07-22 00:10:00,257.41,261.69,12.231134642004653,0.17870352463041436,0.014610543490928761,exit_signal
DOGE/USDT,2021-07-21 22:00:00,2021-07-22 00:10:00,0.18886,0.1926372,12.410088282952373,0.22313338732748422,0.017980000000000045,roi
DOGE/USDT,2021-07-22 00:10:00,2021-07-22 00:30:00,0.19254,0.1963908,12.36374082295076,0.22230005999665564,0.01798000000000008,roi
BNB/USDT,2021-07-22 00:30:00,2021-07-22 00:40:00,295.42,294.66,12.437099842749655,-0.05683799253841764,-0.004570035881118376,exit_signal
SOL/USDT,2021-07-21 23:50:00,2021-07-22 00:40:00,26.718,27.04,12.231134642004653,0.12279751548172026,0.010039748484167945,exit_signal
ADA/USDT,2021-07-22 00:10:00,2021-07-22 00:55:00,1.1846,1.1758,12.36374082295076,-0.1164817601557162,-0.009421239236873324,exit_signal
AAVE/USDT,2021-07-22 00:55:00,2021-07-22 01:45:00,260.15,264.55,12.42042750446956,0.1850197298023114,0.014896405919661865,exit_signal
ADA/USDT,2021-07-22 01:45:00,2021-07-22 04:05:00,1.1605,1.1662,12.481484015304323,0.03628073246774992,0.002906764325721513,exit_signal
AAVE/USDT,2021-07-22 04:05:00,2021-07-22 04:10:00,263.54,264.2,12.493456657018681,0.006269957416167912,0.000501859300295849,exit_signal
NEAR/USDT,2021-07-22 00:40:00,2021-07-22 04:15:00,1.8226,1.8438,12.458866485320947,0.11985558071273164,0.009620103149347145,exit_signal
AAVE/USDT,2021-07-22 04:15:00,2021-07-22 04:30:00,265.62,266.57,12.535078084601217,0.019717193639511677,0.001572961373390515,exit_signal
SOL/USDT,2021-07-22 04:10:00,2021-07-22 04:35:00,26.549,26.782,12.495525742966016,0.08456283154593272,0.006767448868130646,exit_signal
ADA/USDT,2021-07-22 04:30:00,2021-07-22 04:45:00,1.1737,1.1697,12.541584758502259,-0.06778247316783104,-0.005404617875095855,exit_signal
AVAX/USDT,2021-07-22 04:45:00,2021-07-22 04:50:00,10.438,10.451,12.547122276767029,-0.009483066453479242,-0.0007557961295267387,exit_signal
NEAR/USDT,2021-07-22 04:50:00,2021-07-22 05:05:00,1.8428,1.8438,12.543992864837383,-0.018287763854281915,-0.0014578901671369049,exit_signal
SOL/USDT,2021-07-22 05:05:00,2021-07-22 06:10:00,26.807,26.771,12.53795790276547,-0.041896713284362216,-0.0033415898832393712,exit_signal
LINK/USDT,2021-07-22 06:15:00,2021-07-22 06:20:00,15.235,15.214,12.524131987381631,-0.04229432665695998,-0.003377026583524714,exit_signal
NEAR/USDT,2021-07-22 06:20:00,2021-07-22 06:25:00,1.8404,1.8442,12.510174859584836,0.0007844350026061792,6.270376005217656e-05,exit_signal
NEAR/USDT,2021-07-22 06:30:00,2021-07-22 07:10:00,1.8394,1.8654,12.510433723135696,0.15163782860935918,0.012120908992062642,exit_signal
AAVE/USDT,2021-07-22 04:35:00,2021-07-22 07:20:00,266.16,267.33,12.569490492912415,0.03005938681110297,0.0023914562669069698,exit_signal
AVAX/USDT,2021-07-22 07:10:00,2021-07-22 07:30:00,10.692,10.694,12.560474206576785,-0.02277378909172177,-0.0018131313131312507,exit_signal
AAVE/USDT,2021-07-22 07:30:00,2021-07-22 07:35:00,268.61,268.65,12.562878453824181,-0.02325682938069718,-0.001851234131268517,exit_signal
SOL/USDT,2021-07-22 07:20:00,2021-07-22 07:35:00,27.095,27.241,12.57039380422445,0.042526391499185835,0.0033830596050932206,exit_signal
UNI/USDT,2021-07-22 07:35:00,2021-07-22 07:55:00,16.662,16.582,12.56923740932328,-0.08542736293250415,-0.006796543032048872,exit_signal
DOGE/USDT,2021-07-22 00:40:00,2021-07-22 08:15:00,0.19302,0.19398,12.458866485320947,0.036985444493260314,0.0029686042897109953,exit_signal
NEAR/USDT,2021-07-22 07:35:00,2021-07-22 08:25:00,1.8574,1.8621,12.56923740932328,0.0066351552061178765,0.0005278884462152194,exit_signal
SOL/USDT,2021-07-22 07:55:00,2021-07-22 08:25:00,27.023,27.56346,12.541046379555555,0.22548801390440865,0.017979999999999982,roi
ADA/USDT,2021-07-22 08:30:00,2021-07-22 08:35:00,1.1845,1.1869,12.629852222044805,0.0003049504208948485,2.4145208948887943e-05,exit_signal
BNB/USDT,2021-07-22 08:30:00,2021-07-22 08:35:00,295.75,296.1,12.629852222044805,-0.010328080337789513,-0.0008177514792898638,exit_signal
SOL/USDT,2021-07-22 08:25:00,2021-07-22 08:35:00,27.577,27.396,12.629852222044805,-0.10807209335288794,-0.00855687710773474,exit_signal
SOL/USDT,2021-07-22 08:40:00,2021-07-22 08:55:00,27.512,27.425,12.590880798365776,-0.06495754026888775,-0.005159094213434128,exit_signal
DOGE/USDT,2021-07-22 08:45:00,2021-07-22 09:00:00,0.193,0.19388,12.590880798365776,0.032170026628445744,0.002555025906735709,exit_signal
NEAR/USDT,2021-07-22 08:35:00,2021-07-22 13:40:00,1.8512,1.8212,12.590880798365776,-0.2290218099583471,-0.018189498703543663,exit_signal
AAVE/USDT,2021-07-22 13:40:00,2021-07-22 13:45:00,266.79,266.69,12.504483721578175,-0.029691294081283508,-0.002374451816035169,exit_signal
SOL/USDT,2021-07-22 09:00:00,2021-07-22 13:45:00,27.514,26.912,12.580060918864431,-0.3001337162436035,-0.023857890528458253,exit_signal
AAVE/USDT,2021-07-22 13:50:00,2021-07-22 14:15:00,266.18,267.1,12.395641468170965,0.01800902572909787,0.0014528514539034329,exit_signal
LINK/USDT,2021-07-22 13:50:00,2021-07-22 14:15:00,15.268,15.35,12.395641468170965,0.04171553903049172,0.0033653392716792613,exit_signal
DOGE/USDT,2021-07-22 09:05:00,2021-07-22 14:20:00,0.19308,0.19134,12.580060918864431,-0.13841585362157588,-0.01100279676817895,exit_signal
AAVE/USDT,2021-07-22 14:25:00,2021-07-22 14:30:00,266.2,265.9,12.36967334284651,-0.03866568440489378,-0.0031258452291510574,exit_signal
AVAX/USDT,2021-07-22 14:30:00,2021-07-22 14:35:00,10.522,10.572,12.356913666992895,0.033946868129451004,0.0027471963505036052,exit_signal
ETH/USDT,2021-07-22 14:25:00,2021-07-22 14:35:00,1989.84,1992.89,12.36967334284651,-0.005798237756337685,-0.0004687462308526406,exit_signal
AAVE/USDT,2021-07-22 14:40:00,2021-07-22 14:45:00,266.48,267.13,12.366202715016021,0.005401164567699009,0.00043676823776635075,exit_signal
ADA/USDT,2021-07-22 14:40:00,2021-07-22 14:45:00,1.1754,1.1765,12.366202715016021,-0.013171047455272516,-0.0010650842266461628,exit_signal
DOGE/USDT,2021-07-22 14:25:00,2021-07-22 14:50:00,0.19037,0.19049,12.36967334284651,-0.016949902758917754,-0.0013702789305038545,exit_signal
DOGE/USDT,2021-07-22 15:00:00,2021-07-22 15:05:00,0.19103,0.19112,12.35804518575268,-0.018899664455936566,-0.0015293409412133869,exit_signal
LINK/USDT,2021-07-22 15:05:00,2021-07-22 15:10:00,15.44,15.438,12.35180829648222,-0.026301991785733732,-0.002129404145077649,exit_signal
DOGE/USDT,2021-07-22 15:25:00,2021-07-22 15:35:00,0.19257,0.19234,12.343128639192928,-0.039413788396561664,-0.0031931765072440166,exit_signal
UNI/USDT,2021-07-22 15:25:00,2021-07-22 15:35:00,16.88,17.008,12.343128639192928,0.06881732953150037,0.005575355450236973,exit_signal
SOL/USDT,2021-07-22 15:45:00,2021-07-22 15:50:00,27.578,27.677,12.352831807767458,0.01959440958121655,0.001586228152875488,exit_signal
DOGE/USDT,2021-07-22 15:50:00,2021-07-22 15:55:00,0.19374,0.194,12.35929796292926,-0.008148945606402693,-0.0006593372561163922,exit_signal
UNI/USDT,2021-07-22 15:40:00,2021-07-22 15:55:00,17.15,17.416,12.352831807767458,0.1666976837666983,0.013494693877551124,exit_signal
AAVE/USDT,2021-07-22 16:00:00,2021-07-22 16:10:00,274.89,274.41,12.411619046522157,-0.04647415142269554,-0.0037444068536504104,exit_signal
LINK/USDT,2021-07-22 16:00:00,2021-07-22 16:30:00,15.988,15.846,12.411619046522157,-0.13494879818195685,-0.010872779584688484,exit_signal
NEAR/USDT,2021-07-22 16:10:00,2021-07-22 16:30:00,1.8992,1.8888,12.39628257655267,-0.09260660130377467,-0.007470513900589704,exit_signal
AAVE/USDT,2021-07-22 16:35:00,2021-07-22 16:40:00,272.32,273.64,12.321189294722378,0.035021641310542105,0.002842391304347801,exit_signal
DOGE/USDT,2021-07-22 16:00:00,2021-07-22 16:40:00,0.19345,0.19213,12.411619046522157,-0.10942884059636834,-0.008816645127940118,exit_signal
LINK/USDT,2021-07-22 16:35:00,2021-07-22 16:40:00,15.807,15.864,12.321189294722378,0.019743367093441374,0.001602391345606401,exit_signal
BNB/USDT,2021-07-22 16:50:00,2021-07-22 16:55:00,295.07,295.04,12.303150230098892,-0.025855920592355336,-0.0021015691191919638,exit_signal
DOGE/USDT,2021-07-22 16:50:00,2021-07-22 16:55:00,0.192,0.19247,12.303150230098892,0.005480668954064245,0.0004454687499999902,exit_signal
UNI/USDT,2021-07-22 16:55:00,2021-07-22 17:00:00,17.297,17.328,12.296426397058255,-0.002577010215028666,-0.0002095739145517253,exit_signal
DOGE/USDT,2021-07-22 17:15:00,2021-07-22 17:20:00,0.19263,0.19265,12.295575983687298,-0.023315828247528377,-0.0018962778383429773,exit_signal
AAVE/USDT,2021-07-22 18:00:00,2021-07-22 18:05:00,274.26,275.01,12.287881760365613,0.008993460605841871,0.0007318967403194056,exit_signal
NEAR/USDT,2021-07-22 18:00:00,2021-07-22 18:05:00,1.9155,1.9213,12.287881760365613,0.012593875996841607,0.001024902114330476,exit_signal
AAVE/USDT,2021-07-22 18:15:00,2021-07-22 18:20:00,274.33,274.41,12.2950055814445,-0.021008132235795545,-0.0017086720373271575,exit_signal
ADA/USDT,2021-07-22 18:15:00,2021-07-22 18:20:00,1.1935,1.1921,12.2950055814445,-0.03899788280613082,-0.0031718475073314353,exit_signal
BNB/USDT,2021-07-22 18:20:00,2021-07-22 18:25:00,293.51,293.57,12.275203596480665,-0.022043590717975542,-0.0017957820857892328,exit_signal
ADA/USDT,2021-07-22 18:30:00,2021-07-22 18:35:00,1.187,1.1882,12.267929211543732,-0.012145973386190244,-0.000990058972198932,exit_signal
DOGE/USDT,2021-07-22 18:00:00,2021-07-22 18:50:00,0.19143,0.19157,12.287881760365613,-0.015598157382692516,-0.0012693935119887098,exit_signal
SOL/USDT,2021-07-22 18:20:00,2021-07-22 18:50:00,27.832,27.86,12.275203596480665,-0.012213457099517055,-0.000994969818913528,exit_signal
LINK/USDT,2021-07-22 18:55:00,2021-07-22 19:00:00,15.996,16.05,12.25474320754716,0.016819244334739532,0.0013724681170292738,exit_signal
SOL/USDT,2021-07-22 18:55:00,2021-07-22 19:00:00,27.765,27.778,12.25474320754716,-0.018777365037950723,-0.0015322528363047678,exit_signal
XRP/USDT,2021-07-22 18:55:00,2021-07-22 19:00:00,0.5951,0.5963,12.25474320754716,0.00017709761651151998,1.4451352713980438e-05,exit_signal
XRP/USDT,2021-07-22 19:05:00,2021-07-22 19:10:00,0.5948,0.5947,12.25415546992855,-0.02656646516219356,-0.0021679556153328663,exit_signal
LINK/USDT,2021-07-22 19:10:00,2021-07-22 19:15:00,15.95,16.014,12.24538853642503,0.024595189163192036,0.0020085266457680285,exit_signal
